review,sentiment,emotion,clean_review,sentiment_label,emotion_label
payungnya bagus... tapi warnanya seharusnya yg ungu tapi yg dtg pink.. btw terima kasih buat hadiah pembelian pertamanya.. Kualitas Product Bagus. Recomended. Material bagus.,Positive,Happy,payungnya bagus tapi warnanya seharusnya yg ungu tapi yg dtg pink btw terima kasih buat hadiah pembelian pertamanya kualitas product bagus recomended material bagus,1,2
"Alhamdulillah barang diterima dlm keadaan baik, cuma lecet dikit tpi gak ngaruh, dianter pakai mobil juga, Rekomended. warna sesuai. HArga terjangkau.",Positive,Happy,alhamdulillah barang diterima dlm keadaan baik cuma lecet dikit tpi gak ngaruh dianter pakai mobil juga rekomended warna sesuai harga terjangkau,1,2
terimakaasih...pesanan sudah sampai. pas buat anak2.,Positive,Happy,terimakaasih pesanan sudah sampai pas buat anak,1,2
Material Produk Bagus. Kualitas Produk Bagus. Produk Sesuai.,Positive,Happy,material produk bagus kualitas produk bagus produk sesuai,1,2
"packing tidak rapih.. balon foil kusut, tidak dilipat, hanya dikuntal-kuntal dimasukkan kedalam plastik.. kalau yg size kecil masih oke.. tp yg size besar jadi pada lecek dan kusut.. padahal dari awal chat saya udah bilang buat dijual lg... kalau sudah lecek begini gak mungkin saya kasih ke orang.",Negative,Anger,packing tidak rapih balon foil kusut tidak dilipat hanya dikuntal kuntal dimasukkan kedalam plastik kalau yg size kecil masih oke tp yg size besar jadi pada lecek dan kusut padahal dari awal chat saya udah bilang buat dijual lg kalau sudah lecek begini gak mungkin saya kasih ke orang,0,0
"Paket sudah diterima dalam kondisi aman, lengkap dan tanpa cacat. Packing rapi dan aman pake bublewrap. berfungsi normal. ori masih segel dan harga bersahabat. seller ok, recomanded",Positive,Happy,paket sudah diterima dalam kondisi aman lengkap dan tanpa cacat packing rapi dan aman pake bublewrap berfungsi normal ori masih segel dan harga bersahabat seller ok recomanded,1,2
"alhamdulillah pesanan cat sudah sampai, diproses dengan cepat, ditanggapi dengan baik.",Positive,Happy,alhamdulillah pesanan cat sudah sampai diproses dengan cepat ditanggapi dengan baik,1,2
barang retak malas retur nanti lama lagi anaknya keburu sedih,Negative,Sadness,barang retak malas retur nanti lama lagi anaknya keburu sedih,0,4
"Respond cepat, packing aman, barang sesuai deskripsi, recommended",Positive,Happy,respond cepat packing aman barang sesuai deskripsi recommended,1,2
Enak bgt & cepet sampe,Positive,Happy,enak bgt cepet sampe,1,2
Mantap keren. Cuma harus colok listrik kalau mau pakai fitur always-on. Kalau pake batre (AAA 3biji) harus dipencet dulu baru nyala,Positive,Happy,mantap keren cuma harus colok listrik kalau mau pakai fitur always on kalau pake batre aaa biji harus dipencet dulu baru nyala,1,2
"barang tidak ada, komplain tidak direspon...pelajaran buat yg beli disini cek hati2 saat datang",Negative,Fear,barang tidak ada komplain tidak direspon pelajaran buat yg beli disini cek hati saat datang,0,1
Trima kasih szsdrum barang sdh sampai.Sukses terus szsdrum. ??????,Positive,Happy,trima kasih szsdrum barang sdh sampai sukses terus szsdrum,1,2
"beli 2, 1 tidak bisa. Wong rusak bilangnya sudah dicek tapi kok ga bisa ya",Negative,Sadness,beli tidak bisa wong rusak bilangnya sudah dicek tapi kok ga bisa ya,0,4
"Puas banget dengan sofa-nya.. bagus.. dan adminnya sangat membantu, saya minta tolong sebelum tahun baru, dan benar hari ini barang langsung sampai.. terima kasih banyak..",Positive,Happy,puas banget dengan sofa nya bagus dan adminnya sangat membantu saya minta tolong sebelum tahun baru dan benar hari ini barang langsung sampai terima kasih banyak,1,2
kualitas sesuai harganya,Positive,Happy,kualitas sesuai harganya,1,2
"Seller menggapangkan dan menyepelekan pembeli. Pengiriman lama, pelayanan tidak memuaskan. Seller bilang �wajar lah lama dikirim, kan barang diskon� Sudah lama dikirim, pas di pick up gagal pick up, tidak di follow up lg sama seller. Sampai saya complain baru di kerjain untuk kirim. Kualitas barang, standar. Intinya saya bisa beli dimana saja barang sejenis. Tp sangat menyesal berhubungan dengan seller seperti ini.",Negative,Sadness,seller menggapangkan dan menyepelekan pembeli pengiriman lama pelayanan tidak memuaskan seller bilang wajar lah lama dikirim kan barang diskon sudah lama dikirim pas di pick up gagal pick up tidak di follow up lg sama seller sampai saya complain baru di kerjain untuk kirim kualitas barang standar intinya saya bisa beli dimana saja barang sejenis tp sangat menyesal berhubungan dengan seller seperti ini,0,4
Barang tidak bisa digunakan dan tidak ada CD Driver nya,Negative,Sadness,barang tidak bisa digunakan dan tidak ada cd driver nya,0,4
"Sdh claim percuma tidak ada prnggantian dan tgg jwb, pihak dettol blg kesalahan pengirim, dan byr insurance pun percuma tdk di ganti jg cape deh",Negative,Fear,sdh claim percuma tidak ada prnggantian dan tgg jwb pihak dettol blg kesalahan pengirim dan byr insurance pun percuma tdk di ganti jg cape deh,0,1
Ukuran sesuai. Modelnya keren ??. Potongannya rapi. Nyaman dipakai. Jahitannya rapi.,Positive,Happy,ukuran sesuai modelnya keren potongannya rapi nyaman dipakai jahitannya rapi,1,2
Bru dipakai 4 kali alat sudah rusak. Penjual tdak bsa menganti,Negative,Sadness,bru dipakai kali alat sudah rusak penjual tdak bsa menganti,0,4
Pesan nut slider 4 kenapa cuma datang 2?,Negative,Fear,pesan nut slider kenapa cuma datang,0,1
sangat mengecewakan barang dikirim tidak sesuai dengan deskripsi permintaan pembeli,Negative,Sadness,sangat mengecewakan barang dikirim tidak sesuai dengan deskripsi permintaan pembeli,0,4
"raknya bagus, simpel, walau masangnya agak susah, pengiriman cepat. recomended",Positive,Love,raknya bagus simpel walau masangnya agak susah pengiriman cepat recomended,1,3
paraahh bgt box hipseat tdk sesuai dgn yg saya pesan. box rusak banget padahal kemasan luar rapih. itu berarti box sdh rusak sblm dikirim tapi maksa dikirim ke cust. bahan nya agak kasar ga lembut. saya khawatir ini gak ori. walopun lg promo tp tolong diberesin dong pengemasan nya. masa salah box gimana sih.,Negative,Fear,paraahh bgt box hipseat tdk sesuai dgn yg saya pesan box rusak banget padahal kemasan luar rapih itu berarti box sdh rusak sblm dikirim tapi maksa dikirim ke cust bahan nya agak kasar ga lembut saya khawatir ini gak ori walopun lg promo tp tolong diberesin dong pengemasan nya masa salah box gimana sih,0,1
lumayan buat dipake hari2 tp ga ada certificatenya,Positive,Happy,lumayan buat dipake hari tp ga ada certificatenya,1,2
karungnya super tipis tidak sesuai di gambar,Negative,Anger,karungnya super tipis tidak sesuai di gambar,0,0
"-1 bintang karena packing ga pake bubble wrap, walaupun sampai dengan selamat & tanpa ccd. Penjual fast respon & proses, barang sesuai dan terdeteksi sebagai xbox controller, colok langsung pakai tanpa perlu config",Positive,Happy,bintang karena packing ga pake bubble wrap walaupun sampai dengan selamat tanpa ccd penjual fast respon proses barang sesuai dan terdeteksi sebagai xbox controller colok langsung pakai tanpa perlu config,1,2
Tidak menerawang. Modelnya cantik ??. Bahannya adem. Warnanya cantik ??. Ukuran sesuai. Jahitan rapi.,Positive,Love,tidak menerawang modelnya cantik bahannya adem warnanya cantik ukuran sesuai jahitan rapi,1,3
Bahan bagus dengan harga terjangkau,Positive,Happy,bahan bagus dengan harga terjangkau,1,2
"menyerap air dgn baik, cuman ukurannya kecil banget. jd kalau untuk mengeringkan banyak piring butuh lebih dr satu.",Positive,Happy,menyerap air dgn baik cuman ukurannya kecil banget jd kalau untuk mengeringkan banyak piring butuh lebih dr satu,1,2
"No Recomend, order yg mana di kirim mana....mengecewakan",Negative,Sadness,no recomend order yg mana di kirim mana mengecewakan,0,4
"RESCUE FROM DAMAGE BOX, ngga guna jg, nyampe rumah, boxnya penyok2",Negative,Anger,rescue from damage box ngga guna jg nyampe rumah boxnya penyok,0,0
mantap,Positive,Love,mantap,1,3
"Ngirim barang gak sesuai pesanan, ngeselinnn !!!!!!",Negative,Anger,ngirim barang gak sesuai pesanan ngeselinnn,0,0
Barangnya original ??. Warna sesuai pesanan. Suara jernih. Penjualnya ramah banget. Packaging aman ??. Respon penjualnya top.,Positive,Happy,barangnya original warna sesuai pesanan suara jernih penjualnya ramah banget packaging aman respon penjualnya top,1,2
"barang cepat banget diproses, dibungkusnya pun sangat rapi.. mantap.bisa buat langganan ini .",Positive,Love,barang cepat banget diproses dibungkusnya pun sangat rapi mantap bisa buat langganan ini,1,3
"Hadiah Tempat Minum Lipatnya Mana? Qoq Tidak Ada!!! ???????????????????????????????????????????????????? Memang Ada Tulisan: Selama Persediaan Masih Ada, Tapi Kalau Hadiahnya sudah tidak ada Jangan ditampilkan lagi! itu namanya Pembohongan. Sudah Harganya tidak sesuai!!! Hadiahnya tidak ada lagi!!!",Negative,Anger,hadiah tempat minum lipatnya mana qoq tidak ada memang ada tulisan selama persediaan masih ada tapi kalau hadiahnya sudah tidak ada jangan ditampilkan lagi itu namanya pembohongan sudah harganya tidak sesuai hadiahnya tidak ada lagi,0,0
gampang lepas dan tidak nempel,Negative,Fear,gampang lepas dan tidak nempel,0,1
"barang sesuai gambar, pengirimannya bisa lebih dipercepat, akan lebih mantap..",Positive,Happy,barang sesuai gambar pengirimannya bisa lebih dipercepat akan lebih mantap,1,2
"Minta warna PUTIH, yg dikirim Bening. Ngasal bae, mata lo sowek!",Negative,Anger,minta warna putih yg dikirim bening ngasal bae mata lo sowek,0,0
"Lampunya terang!. Pancaran cahaya lampu yg baik. seller cepat responnya, pengiriman cepat dan aman.??????",Positive,Love,lampunya terang pancaran cahaya lampu yg baik seller cepat responnya pengiriman cepat dan aman,1,3
"Biasa aja, toko tak mau terima pembatalan! Hati2 order disini",Negative,Fear,biasa aja toko tak mau terima pembatalan hati order disini,0,1
bagus barangnya,Positive,Happy,bagus barangnya,1,2
Kardusnya penyot packingnya kurang aman terus katanya dpat gratis 10pc masker padahl Gak ada!,Negative,Anger,kardusnya penyot packingnya kurang aman terus katanya dpat gratis pc masker padahl gak ada,0,0
Talinya bagus,Positive,Happy,talinya bagus,1,2
cepet nyampenya bagus bukunya,Positive,Happy,cepet nyampenya bagus bukunya,1,2
"Megecewakan. sy hendak tukar warna, mbak nya iya� aja eeh dikirimnya ttp warna yg salah. padahal kalau tidak bisa ditukar kan bisa sy batalkan",Negative,Sadness,megecewakan sy hendak tukar warna mbak nya iya aja eeh dikirimnya ttp warna yg salah padahal kalau tidak bisa ditukar kan bisa sy batalkan,0,4
Respon penjualnya top Packaging aman ?? Proses pesanan cepat Kualitas bahan bagus,Positive,Happy,respon penjualnya top packaging aman proses pesanan cepat kualitas bahan bagus,1,2
"pengiriman lelet, request warna g di ACC, sangat kecewa...",Negative,Sadness,pengiriman lelet request warna g di acc sangat kecewa,0,4
Pengiriman on time dan produk berfungsi baik seperti harapan.,Positive,Happy,pengiriman on time dan produk berfungsi baik seperti harapan,1,2
Yg dipesan 5macam yg datang doraemon semua,Negative,Sadness,yg dipesan macam yg datang doraemon semua,0,4
"packing oke bgt, gak asal plastik doang tp ada buble + dus cokpat , kasetnya oke tp sayang gak ada kertas manual nya",Positive,Happy,packing oke bgt gak asal plastik doang tp ada buble dus cokpat kasetnya oke tp sayang gak ada kertas manual nya,1,2
Parah respon nya Butuh 4 hr sejak order baru dikirim Granola nya jg ancur semua,Negative,Anger,parah respon nya butuh hr sejak order baru dikirim granola nya jg ancur semua,0,0
ukuran gak sesuai jumbonya kecil,Negative,Sadness,ukuran gak sesuai jumbonya kecil,0,4
saya tidak menerima barang,Negative,Fear,saya tidak menerima barang,0,1
bolong bolong ada minyak2nya gitu Jelek,Negative,Anger,bolong bolong ada minyak nya gitu jelek,0,0
barang bagus dan pengiriman cepat,Positive,Happy,barang bagus dan pengiriman cepat,1,2
"Buku sampai dengan kondisi aman dan baik, pengemasan dan pengiriman lumayan lama",Positive,Happy,buku sampai dengan kondisi aman dan baik pengemasan dan pengiriman lumayan lama,1,2
ga sesuai warna pesanan,Negative,Fear,ga sesuai warna pesanan,0,1
"oke banget barang lembut ,anti bakteri barang premium..enak dipake deh..saya udah 2 beli sekali beli 6...murah tapi gak murahan..yakin",Positive,Happy,oke banget barang lembut anti bakteri barang premium enak dipake deh saya udah beli sekali beli murah tapi gak murahan yakin,1,2
barang sesuai deskripsi. pengiriman cepat. recommended seller.,Positive,Happy,barang sesuai deskripsi pengiriman cepat recommended seller,1,2
"barang datang dalam keadaan dilipat, padahal ada catatan barang digulung, jangan dilipat",Negative,Sadness,barang datang dalam keadaan dilipat padahal ada catatan barang digulung jangan dilipat,0,4
Pengiriman lama. Kemasan tidak bagus.,Negative,Sadness,pengiriman lama kemasan tidak bagus,0,4
Gk di kirim.. Uang gojek hilang dehhh,Negative,Fear,gk di kirim uang gojek hilang dehhh,0,1
"produk yang dikirim,tombol putih buat setting besar kecil nya semprotan tidak berfungsi,. bagaimana?katanya garansi 30hari",Negative,Anger,produk yang dikirim tombol putih buat setting besar kecil nya semprotan tidak berfungsi bagaimana katanya garansi hari,0,0
barang sampai cepeeet banget terima kasih top bgt ??????????,Positive,Love,barang sampai cepeeet banget terima kasih top bgt,1,3
mantap. pengiriman nya cepat banget. barang oke semua dan berfungsi. kondisi mulus ??% mantap. cahaya nya juga terang banget. top markotop,Positive,Love,mantap pengiriman nya cepat banget barang oke semua dan berfungsi kondisi mulus mantap cahaya nya juga terang banget top markotop,1,3
"CS ramah dan fast response, produk baik dan lancar digunakan di korea",Positive,Happy,cs ramah dan fast response produk baik dan lancar digunakan di korea,1,2
barangnya bagus. lucu. semoga ada versi besarnya. untuk anak kelas 1 SD gitu. hehehe,Positive,Love,barangnya bagus lucu semoga ada versi besarnya untuk anak kelas sd gitu hehehe,1,3
reoderrrrr,Positive,Love,reoderrrrr,1,3
"Barang Bagus, pengemasan Aman, dapat Berfungsi dengan Baik",Positive,Happy,barang bagus pengemasan aman dapat berfungsi dengan baik,1,2
"Produk belum diterima, tetapi status sudah diterima. Pengiriman barangnya gak jelas.",Negative,Fear,produk belum diterima tetapi status sudah diterima pengiriman barangnya gak jelas,0,1
"Yeay paketan sudah sampe lama, tapi baru sempet review, semoga dipakenya nyaman dan enak, karena belum sempet dibuka",Positive,Happy,yeay paketan sudah sampe lama tapi baru sempet review semoga dipakenya nyaman dan enak karena belum sempet dibuka,1,2
Garansi resmi. Packing Bagus. Harganya bersaing. kelengkapan sesuai.,Positive,Happy,garansi resmi packing bagus harganya bersaing kelengkapan sesuai,1,2
"Produk yg dikirim tdk on alias mati, produk rusak yg dikirim, sbg konsumen sy dirugikan",Negative,Sadness,produk yg dikirim tdk on alias mati produk rusak yg dikirim sbg konsumen sy dirugikan,0,4
"Pesen kemarin, dateng hari ini. Cepet banget, sajadahnya bagus, bulunya halus, terus busanya beneran tebel. Semoga sholat saya bisa terus khusyukk karena sajadah ini, Aamiin. Terima kasih seller ??????Bahannya tebal. Bahannya lembut. Ukuran sesuai. Warnanya cantik ??. anti slip.",Positive,Love,pesen kemarin dateng hari ini cepet banget sajadahnya bagus bulunya halus terus busanya beneran tebel semoga sholat saya bisa terus khusyukk karena sajadah ini aamiin terima kasih seller bahannya tebal bahannya lembut ukuran sesuai warnanya cantik anti slip,1,3
"respon cepat,packing ok rapi.orderan sesuai??",Positive,Happy,respon cepat packing ok rapi orderan sesuai,1,2
"kurang ya jamnya, harusny dijelasin display jam gk selalu hidup harus di idupin dulu.",Negative,Sadness,kurang ya jamnya harusny dijelasin display jam gk selalu hidup harus di idupin dulu,0,4
"walaupun dapat saat harga flash sale, tetapi kualitas barang nya tetap bagus dan struktur nya kokoh utk smartphone pada umum nya.",Positive,Happy,walaupun dapat saat harga flash sale tetapi kualitas barang nya tetap bagus dan struktur nya kokoh utk smartphone pada umum nya,1,2
"sdh pembelian berulang2, lumpianya enak, packingnya bgs, penjual responsif dan pengiriman cpt.",Positive,Happy,sdh pembelian berulang lumpianya enak packingnya bgs penjual responsif dan pengiriman cpt,1,2
"terpercaya ori,fast respond,ditunjukan caranya sampai akhir pokoknya the best deh recommended banget",Positive,Love,terpercaya ori fast respond ditunjukan caranya sampai akhir pokoknya the best deh recommended banget,1,3
